OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
11/28/2022,21:00,15325.73,11673.30,6670.34,10610.39,44279.76,N
11/28/2022,22:00,14649.74,11271.97,6780.61,10305.92,43008.25,N
11/28/2022,23:00,13763.26,10678.40,6694.15,9875.65,41011.46,N
11/28/2022,24:00,12811.30,10020.89,6650.45,9385.73,38868.37,N
11/27/2022,01:00,13431.00,10412.28,6547.78,9114.28,39505.33,N
11/27/2022,02:00,13148.89,10191.71,6550.84,8898.00,38789.44,N
11/27/2022,03:00,13022.19,10002.93,6562.21,8731.27,38318.60,N
11/27/2022,04:00,12956.49,9839.37,6522.74,8683.71,38002.32,N
11/27/2022,05:00,13175.10,9916.73,6444.36,8704.89,38241.08,N
11/27/2022,06:00,13526.65,10152.06,6343.99,8796.32,38819.02,N
11/27/2022,07:00,13997.04,10628.25,6405.43,8978.70,40009.41,N
11/27/2022,08:00,14342.90,10904.07,6390.50,9041.15,40678.62,N
11/27/2022,09:00,14475.35,10804.60,6582.37,9233.76,41096.08,N
11/27/2022,10:00,14294.75,10559.84,6537.04,9330.99,40722.62,N
11/27/2022,11:00,13857.49,10102.88,6529.41,9382.63,39872.40,N
11/27/2022,12:00,13382.89,9780.72,6341.90,9469.20,38974.71,N
11/27/2022,13:00,13081.37,9755.79,6334.72,9593.87,38765.75,N
11/27/2022,14:00,12853.67,9882.85,6369.23,9698.48,38804.23,N
11/27/2022,15:00,12736.96,10164.19,6422.13,9822.65,39145.93,N
11/27/2022,16:00,12695.89,10339.20,6327.28,9958.94,39321.31,N
11/27/2022,17:00,12962.85,10641.32,6346.40,10008.57,39959.13,N
11/27/2022,18:00,13769.94,10930.91,6448.99,10271.08,41420.92,N
11/27/2022,19:00,14497.64,11302.05,6639.51,10479.79,42918.99,N
11/27/2022,20:00,14518.99,11270.66,6701.30,10376.53,42867.48,N
11/27/2022,21:00,14439.06,11122.77,6759.07,10183.70,42504.60,N
11/27/2022,22:00,14212.73,10815.86,6712.73,9901.05,41642.37,N
11/27/2022,23:00,13546.51,10296.13,6613.26,9443.54,39899.44,N
11/27/2022,24:00,12911.74,9651.62,6531.27,8999.09,38093.72,N
11/26/2022,01:00,11903.08,9913.52,6534.60,8782.71,37133.91,N
11/26/2022,02:00,11588.49,9647.54,6239.28,8563.76,36039.07,N
11/26/2022,03:00,11300.01,9503.91,6083.71,8413.08,35300.72,N
11/26/2022,04:00,11273.95,9467.63,6076.14,8329.39,35147.11,N
11/26/2022,05:00,11409.13,9570.58,6064.07,8336.51,35380.28,N
11/26/2022,06:00,11691.09,9669.60,6107.02,8435.33,35903.05,N
11/26/2022,07:00,12173.41,10034.15,6195.65,8636.85,37040.06,N
11/26/2022,08:00,12720.95,10364.83,6455.64,8852.23,38393.65,N
11/26/2022,09:00,13250.20,10658.09,6563.94,9161.22,39633.44,N
11/26/2022,10:00,13794.65,10708.54,6667.40,9430.39,40600.98,N
11/26/2022,11:00,14087.53,10424.45,6696.90,9550.06,40758.95,N
11/26/2022,12:00,14151.28,10341.34,6615.67,9654.18,40762.47,N
11/26/2022,13:00,14324.56,10309.06,6565.72,9707.36,40906.69,N
11/26/2022,14:00,14203.35,10089.35,6565.51,9664.91,40523.12,N
11/26/2022,15:00,14124.56,9969.56,6475.40,9600.79,40170.30,N
11/26/2022,16:00,14311.42,10001.25,6340.54,9546.64,40199.85,N
11/26/2022,17:00,14432.80,10143.24,6288.21,9471.37,40335.63,N
11/26/2022,18:00,14971.21,10486.26,6237.26,9731.99,41426.72,N
11/26/2022,19:00,15310.04,10933.14,6327.23,9907.43,42477.84,N
11/26/2022,20:00,15262.62,11044.44,6444.73,9853.08,42604.87,N
11/26/2022,21:00,15143.60,11071.28,6661.95,9793.77,42670.59,N
11/26/2022,22:00,14814.75,11023.66,6719.80,9730.36,42288.56,N
11/26/2022,23:00,14378.72,10950.59,6716.58,9533.88,41579.78,N
11/26/2022,24:00,13879.93,10654.82,6633.28,9296.18,40464.21,N
11/25/2022,01:00,11481.86,8834.83,6457.29,8559.59,35333.57,N
11/25/2022,02:00,11188.99,8562.86,6512.53,8320.55,34584.93,N
11/25/2022,03:00,11061.68,8382.89,6454.22,8191.17,34089.96,N
11/25/2022,04:00,11056.72,8328.91,6460.49,8170.39,34016.52,N
11/25/2022,05:00,11240.83,8387.28,6423.42,8263.99,34315.51,N
11/25/2022,06:00,11686.97,8590.43,6478.36,8445.55,35201.31,N
11/25/2022,07:00,12209.70,8933.01,6545.04,8723.63,36411.39,N
11/25/2022,08:00,12779.77,9273.27,6600.31,8872.93,37526.29,N
11/25/2022,09:00,13406.80,9681.52,6672.32,9154.59,38915.23,N
11/25/2022,10:00,13954.36,10143.25,6755.14,9450.99,40303.74,N
11/25/2022,11:00,14310.42,10434.50,6864.92,9737.78,41347.61,N
11/25/2022,12:00,14429.12,10657.13,6841.14,9859.68,41787.08,N
11/25/2022,13:00,14293.11,10801.16,6756.96,9907.26,41758.49,N
11/25/2022,14:00,13988.43,10751.73,6738.17,9910.21,41388.54,N
11/25/2022,15:00,13699.36,10611.23,6729.63,9881.52,40921.73,N
11/25/2022,16:00,13557.38,10626.30,6759.73,9945.98,40889.39,N
11/25/2022,17:00,13747.35,10830.70,6824.72,9996.60,41399.36,N
11/25/2022,18:00,14262.01,11190.12,6879.01,10248.76,42579.89,N
11/25/2022,19:00,14332.33,11367.16,6840.68,10189.79,42729.95,N
11/25/2022,20:00,14085.34,11229.77,6820.52,10039.21,42174.84,N
11/25/2022,21:00,13794.75,11041.62,6784.02,9862.74,41483.13,N
11/25/2022,22:00,13450.76,10861.40,6776.84,9689.39,40778.40,N
11/25/2022,23:00,12931.12,10485.36,6697.02,9424.65,39538.15,N
11/25/2022,24:00,12364.37,10241.98,6617.45,9112.79,38336.60,N
11/24/2022,01:00,12196.20,9378.82,6508.20,8968.89,37052.11,N
11/24/2022,02:00,11720.07,9025.25,6501.30,8692.35,35938.96,N
11/24/2022,03:00,11388.22,8788.36,6333.87,8531.91,35042.36,N
11/24/2022,04:00,11163.83,8642.79,6075.13,8454.14,34335.90,N
11/24/2022,05:00,11156.44,8638.63,6072.23,8486.63,34353.94,N
11/24/2022,06:00,11408.40,8833.71,6196.56,8629.66,35068.33,N
11/24/2022,07:00,11843.28,9198.67,6381.54,8825.89,36249.37,N
11/24/2022,08:00,12354.02,9552.41,6277.06,8957.58,37141.06,N
11/24/2022,09:00,13141.00,10058.03,6203.51,9374.40,38776.95,N
11/24/2022,10:00,14142.25,10600.31,6271.53,9854.64,40868.72,N
11/24/2022,11:00,14611.31,11153.67,6232.60,10249.30,42246.88,N
11/24/2022,12:00,14835.44,11481.58,6292.87,10501.18,43111.07,N
11/24/2022,13:00,14696.64,11381.11,6433.73,10709.45,43220.92,N
11/24/2022,14:00,14273.46,11141.34,6447.95,10725.63,42588.37,N
11/24/2022,15:00,13798.15,10987.22,6417.23,10583.03,41785.62,N
11/24/2022,16:00,13493.29,10675.15,6343.52,10276.34,40788.30,N
11/24/2022,17:00,13280.57,10471.11,6321.31,9971.66,40044.65,N
11/24/2022,18:00,13389.18,10478.57,6425.06,9938.29,40231.10,N
11/24/2022,19:00,13286.36,10483.32,6579.17,9812.58,40161.42,N
11/24/2022,20:00,13130.99,10263.17,6608.31,9666.43,39668.91,N
11/24/2022,21:00,12969.10,10108.04,6605.67,9571.50,39254.30,N
11/24/2022,22:00,12766.30,9930.22,6624.05,9362.75,38683.32,N
11/24/2022,23:00,12399.10,9602.07,6565.25,9080.78,37647.20,N
11/24/2022,24:00,11942.58,9225.18,6498.23,8812.66,36478.65,N
11/23/2022,01:00,12907.53,10712.44,6638.24,9602.81,39861.02,N
11/23/2022,02:00,12495.67,10353.04,6646.79,9443.54,38939.04,N
11/23/2022,03:00,12238.79,10155.60,6546.76,9338.15,38279.30,N
11/23/2022,04:00,12122.61,10088.52,6459.38,9377.07,38047.58,N
11/23/2022,05:00,12391.98,10230.53,6518.54,9600.93,38741.98,N
11/23/2022,06:00,13028.62,10655.71,6540.27,10006.06,40230.66,N
11/23/2022,07:00,13965.78,11196.56,6617.21,10543.79,42323.34,N
11/23/2022,08:00,14565.80,11626.19,6521.47,10777.72,43491.18,N
11/23/2022,09:00,14933.83,11849.31,6398.71,10797.57,43979.42,N
11/23/2022,10:00,15327.26,11899.89,6430.75,10715.83,44373.73,N
11/23/2022,11:00,15363.13,11848.13,6532.97,10563.11,44307.34,N
11/23/2022,12:00,15415.00,11649.44,6702.38,10452.94,44219.77,N
11/23/2022,13:00,15188.59,11400.65,6835.80,10323.94,43748.99,N
11/23/2022,14:00,14934.47,11295.13,6829.01,10359.54,43418.15,N
11/23/2022,15:00,14763.09,11231.97,6814.38,10439.41,43248.84,N
11/23/2022,16:00,14636.20,11172.27,6780.75,10381.26,42970.47,N
11/23/2022,17:00,14750.13,11403.11,6650.60,10317.09,43120.94,N
11/23/2022,18:00,15263.81,11600.70,6488.92,10497.11,43850.54,N
11/23/2022,19:00,15374.20,11857.03,6602.94,10506.44,44340.61,N
11/23/2022,20:00,15121.24,11644.09,6812.06,10380.55,43957.94,N
11/23/2022,21:00,14903.98,11493.99,6703.55,10263.59,43365.11,N
11/23/2022,22:00,14486.60,11212.00,6789.35,10070.21,42558.17,N
11/23/2022,23:00,13780.72,10792.07,6543.50,9741.29,40857.57,N
11/23/2022,24:00,12947.20,10187.98,6443.21,9374.34,38952.73,N
11/22/2022,01:00,14408.26,12033.22,6866.84,10319.29,43627.61,N
11/22/2022,02:00,14113.11,11691.56,6893.02,10136.90,42834.58,N
11/22/2022,03:00,13931.64,11562.98,6870.00,10027.55,42392.18,N
11/22/2022,04:00,13850.98,11490.66,6729.07,10043.91,42114.63,N
11/22/2022,05:00,14194.64,11752.74,6619.93,10236.99,42804.30,N
11/22/2022,06:00,14955.42,12199.18,6570.45,10658.92,44383.97,N
11/22/2022,07:00,15893.63,12960.16,6687.85,11227.81,46769.46,N
11/22/2022,08:00,16577.38,13424.68,6825.36,11590.45,48417.86,N
11/22/2022,09:00,16736.67,13473.57,6760.25,11871.16,48841.66,N
11/22/2022,10:00,16487.87,13415.54,6732.04,11992.72,48628.17,N
11/22/2022,11:00,16011.38,13275.72,6665.61,11947.47,47900.18,N
11/22/2022,12:00,15327.75,13008.73,6656.60,11662.11,46655.19,N
11/22/2022,13:00,14814.19,12798.73,6570.31,11298.56,45481.78,N
11/22/2022,14:00,14440.93,12597.54,6632.41,11070.44,44741.32,N
11/22/2022,15:00,14238.13,12378.35,6673.70,10907.17,44197.35,N
11/22/2022,16:00,14113.36,12302.22,6609.12,10786.97,43811.68,N
11/22/2022,17:00,14188.35,12394.60,6462.86,10730.01,43775.81,N
11/22/2022,18:00,14915.57,12784.94,6367.74,11024.04,45092.29,N
11/22/2022,19:00,15462.67,13112.81,6391.21,11124.44,46091.12,N
11/22/2022,20:00,15454.21,12970.15,6589.67,11021.06,46035.10,N
11/22/2022,21:00,15380.72,12728.76,6691.77,10883.28,45684.52,N
11/22/2022,22:00,15039.85,12385.95,6675.04,10660.45,44761.30,N
11/22/2022,23:00,14332.25,11833.38,6629.00,10300.09,43094.71,N
11/22/2022,24:00,13576.40,11302.22,6609.90,9933.35,41421.86,N
11/21/2022,01:00,14413.41,11958.72,6849.85,9777.75,42999.74,N
11/21/2022,02:00,14151.04,11818.98,6886.83,9751.02,42607.87,N
11/21/2022,03:00,14054.34,11751.89,6723.73,9713.08,42243.03,N
11/21/2022,04:00,14178.73,11882.53,6593.77,9799.88,42454.90,N
11/21/2022,05:00,14579.41,12222.21,6615.47,10018.10,43435.18,N
11/21/2022,06:00,15373.69,12797.41,6643.50,10477.11,45291.71,N
11/21/2022,07:00,16446.86,13528.76,6821.33,11054.32,47851.28,N
11/21/2022,08:00,17239.56,14188.57,6911.88,11502.58,49842.59,N
11/21/2022,09:00,17341.79,14595.12,6864.10,11890.97,50691.98,N
11/21/2022,10:00,17431.87,14713.55,6824.88,12188.71,51159.00,N
11/21/2022,11:00,17307.82,14776.94,6685.31,12434.03,51204.10,N
11/21/2022,12:00,16950.48,14735.79,6715.54,12494.61,50896.42,N
11/21/2022,13:00,16514.90,14508.69,6679.32,12450.56,50153.47,N
11/21/2022,14:00,16145.30,14344.13,6747.18,12399.37,49635.98,N
11/21/2022,15:00,15906.15,14217.46,6754.90,12319.29,49197.80,N
11/21/2022,16:00,15879.29,14169.23,6570.48,12234.56,48853.57,N
11/21/2022,17:00,16050.99,14244.66,6485.33,12295.75,49076.73,N
11/21/2022,18:00,16776.70,14652.40,6431.20,12580.75,50441.06,N
11/21/2022,19:00,17187.13,14982.56,6560.77,12516.13,51246.58,N
11/21/2022,20:00,17103.61,14713.28,6630.39,12269.16,50716.43,N
11/21/2022,21:00,16938.01,14471.62,6860.53,12032.01,50302.17,N
11/21/2022,22:00,16501.32,14010.02,6938.18,11670.69,49120.21,N
11/21/2022,23:00,15753.50,13149.43,6853.84,11174.10,46930.87,N
11/21/2022,24:00,14911.06,12480.48,6833.73,10693.22,44918.49,N
11/20/2022,01:00,17145.67,12748.38,6686.87,10375.63,46956.55,N
11/20/2022,02:00,17087.50,12585.23,6700.57,10194.97,46568.27,N
11/20/2022,03:00,17172.81,12324.97,6710.17,10083.49,46291.44,N
11/20/2022,04:00,17399.59,12287.87,6691.31,10054.12,46432.89,N
11/20/2022,05:00,17767.60,12348.82,6702.94,10128.14,46947.50,N
11/20/2022,06:00,18345.42,12762.26,6763.64,10316.74,48188.07,N
11/20/2022,07:00,19067.00,13098.87,6877.45,10602.28,49645.59,N
11/20/2022,08:00,19575.03,13508.42,6941.24,10790.87,50815.57,N
11/20/2022,09:00,19098.12,13933.29,6899.77,11025.27,50956.44,N
11/20/2022,10:00,18056.91,14111.54,7089.09,11012.16,50269.70,N
11/20/2022,11:00,17001.99,13906.02,7084.57,10858.70,48851.28,N
11/20/2022,12:00,16135.19,13551.47,7029.97,10695.24,47411.87,N
11/20/2022,13:00,15676.31,13175.85,7002.45,10501.50,46356.11,N
11/20/2022,14:00,15232.81,13110.55,7062.28,10309.95,45715.59,N
11/20/2022,15:00,15117.98,13046.45,7191.92,10223.37,45579.72,N
11/20/2022,16:00,15188.62,13120.87,7010.22,10251.95,45571.66,N
11/20/2022,17:00,15586.91,13338.19,6971.00,10402.27,46298.38,N
11/20/2022,18:00,16386.99,13725.06,6792.43,10837.72,47742.21,N
11/20/2022,19:00,16896.48,14052.72,6840.04,11033.65,48822.90,N
11/20/2022,20:00,16905.95,14025.61,6868.45,11015.92,48815.93,N
11/20/2022,21:00,16748.98,13831.59,6862.65,10953.05,48396.26,N
11/20/2022,22:00,16310.81,13499.88,6822.39,10727.18,47360.27,N
11/20/2022,23:00,15624.45,12976.81,6821.96,10356.32,45779.55,N
11/20/2022,24:00,14953.61,12420.41,6796.19,9982.36,44152.58,N
11/19/2022,01:00,15615.18,10666.31,6781.86,9515.58,42578.93,N
11/19/2022,02:00,15543.62,10508.01,6648.71,9336.65,42036.99,N
11/19/2022,03:00,15582.81,10534.15,6688.91,9252.91,42058.78,N
11/19/2022,04:00,15746.45,10620.55,6733.35,9251.94,42352.29,N
11/19/2022,05:00,16081.39,10797.29,6781.36,9359.93,43019.97,N
11/19/2022,06:00,16614.59,11190.52,6823.17,9543.86,44172.13,N
11/19/2022,07:00,17304.56,11659.66,6790.82,9874.09,45629.13,N
11/19/2022,08:00,18057.50,12298.68,6842.71,10308.27,47507.16,N
11/19/2022,09:00,18680.13,13072.94,6823.78,10831.13,49407.98,N
11/19/2022,10:00,19061.68,13702.09,6864.23,11283.52,50911.52,N
11/19/2022,11:00,19016.87,14075.11,6905.84,11584.67,51582.48,N
11/19/2022,12:00,18758.40,14211.44,7009.81,11719.99,51699.64,N
11/19/2022,13:00,18363.30,14276.11,6885.51,11752.75,51277.67,N
11/19/2022,14:00,17694.97,14227.49,6958.87,11701.06,50582.39,N
11/19/2022,15:00,17065.37,14131.86,6863.36,11637.51,49698.09,N
11/19/2022,16:00,16712.48,14111.87,6908.89,11636.90,49370.14,N
11/19/2022,17:00,16883.06,14364.92,6681.00,11708.75,49637.71,N
11/19/2022,18:00,17754.55,14746.92,6773.28,12007.25,51282.00,N
11/19/2022,19:00,18325.97,14956.49,6810.08,12014.57,52107.11,N
11/19/2022,20:00,18446.68,14776.38,6829.19,11871.08,51923.33,N
11/19/2022,21:00,18429.52,14543.77,6811.47,11725.41,51510.18,N
11/19/2022,22:00,18265.51,14199.08,6767.65,11432.08,50664.32,N
11/19/2022,23:00,17911.38,13693.30,6756.75,11043.26,49404.68,N
11/19/2022,24:00,17448.26,13265.65,6656.43,10674.22,48044.56,N
11/18/2022,01:00,14211.87,10380.84,6791.36,9402.07,40786.14,N
11/18/2022,02:00,14082.40,10173.29,6762.72,9230.72,40249.14,N
11/18/2022,03:00,14171.42,10006.36,6705.37,9154.01,40037.16,N
11/18/2022,04:00,14341.28,10037.82,6752.75,9200.49,40332.34,N
11/18/2022,05:00,14952.36,10242.63,6789.45,9466.31,41450.75,N
11/18/2022,06:00,16113.22,10810.26,6894.83,10065.71,43884.01,N
11/18/2022,07:00,17710.75,11884.06,7014.96,10846.09,47455.87,N
11/18/2022,08:00,18333.49,12255.72,7197.78,11064.03,48851.02,N
11/18/2022,09:00,17978.76,12249.51,7192.16,11244.14,48664.57,N
11/18/2022,10:00,17503.80,12211.49,7144.01,11254.30,48113.61,N
11/18/2022,11:00,16731.88,12125.01,7030.84,11178.95,47066.68,N
11/18/2022,12:00,16186.77,11951.73,6981.96,11030.60,46151.06,N
11/18/2022,13:00,15807.95,11588.60,6958.11,10827.47,45182.13,N
11/18/2022,14:00,15654.59,11576.32,6924.22,10711.08,44866.21,N
11/18/2022,15:00,15661.56,11543.38,6855.86,10608.05,44668.85,N
11/18/2022,16:00,15855.21,11511.75,6861.94,10550.35,44779.25,N
11/18/2022,17:00,16308.32,11735.85,6895.92,10587.86,45527.95,N
11/18/2022,18:00,17256.01,12154.36,6994.35,11001.22,47405.95,N
11/18/2022,19:00,17597.19,12411.15,6920.79,11001.14,47930.27,N
11/18/2022,20:00,17486.70,12258.88,7077.57,10842.19,47665.33,N
11/18/2022,21:00,17415.33,12221.21,7036.18,10693.27,47365.98,N
11/18/2022,22:00,17104.30,12029.06,6934.46,10507.90,46575.72,N
11/18/2022,23:00,16602.89,11543.60,6865.22,10174.93,45186.65,N
11/18/2022,24:00,16025.70,11045.59,6791.47,9826.78,43689.54,N
11/17/2022,01:00,14837.41,10990.56,6535.63,10021.66,42385.26,N
11/17/2022,02:00,14780.79,10781.65,6492.88,9923.19,41978.52,N
11/17/2022,03:00,14895.94,10692.15,6489.67,9834.17,41911.93,N
11/17/2022,04:00,15197.48,10689.96,6548.65,9918.84,42354.93,N
11/17/2022,05:00,15926.70,10923.94,6491.91,10206.05,43548.59,N
11/17/2022,06:00,17249.96,11617.58,6486.39,10742.39,46096.32,N
11/17/2022,07:00,19057.86,12659.02,6604.52,11507.77,49829.17,N
11/17/2022,08:00,19556.99,12998.51,6638.64,11705.32,50899.46,N
11/17/2022,09:00,18510.26,12819.94,6657.09,11696.67,49683.96,N
11/17/2022,10:00,17380.15,12526.27,6829.83,11586.35,48322.60,N
11/17/2022,11:00,16327.96,12033.09,6668.06,11421.70,46450.81,N
11/17/2022,12:00,15417.46,11600.98,6579.81,11193.18,44791.43,N
11/17/2022,13:00,14733.88,11312.53,6502.34,10976.30,43525.05,N
11/17/2022,14:00,14285.78,11155.93,6403.05,10822.35,42667.12,N
11/17/2022,15:00,14006.23,11017.95,6425.87,10654.92,42104.96,N
11/17/2022,16:00,13827.60,11014.22,6455.11,10667.55,41964.49,N
11/17/2022,17:00,14146.26,11232.51,6503.31,10788.50,42670.58,N
11/17/2022,18:00,15131.00,11782.26,6620.73,11125.65,44659.64,N
11/17/2022,19:00,15921.41,12261.11,6631.32,11211.10,46024.94,N
11/17/2022,20:00,16064.51,12301.64,6694.34,11133.72,46194.21,N
11/17/2022,21:00,16073.44,12185.94,6676.67,10974.87,45910.92,N
11/17/2022,22:00,15820.09,11815.27,6868.87,10654.79,45159.02,N
11/17/2022,23:00,15168.97,11353.61,6845.69,10185.63,43553.90,N
11/17/2022,24:00,14555.97,10863.97,6767.42,9717.95,41905.31,N
11/16/2022,01:00,15390.73,10747.08,6457.99,9923.45,42519.25,N
11/16/2022,02:00,15181.77,10652.07,6415.56,9786.38,42035.77,N
11/16/2022,03:00,15278.94,10634.98,6427.13,9770.00,42111.05,N
11/16/2022,04:00,15473.85,10600.92,6487.73,9849.41,42411.90,N
11/16/2022,05:00,15969.65,10981.31,6546.41,10147.81,43645.18,N
11/16/2022,06:00,16948.40,11560.86,6592.40,10739.13,45840.79,N
11/16/2022,07:00,18471.31,12603.80,6714.85,11510.27,49300.23,N
11/16/2022,08:00,19037.06,13057.08,6807.24,11848.59,50749.97,N
11/16/2022,09:00,18618.67,12931.68,6776.00,11959.10,50285.44,N
11/16/2022,10:00,17863.75,12507.58,6625.29,11951.39,48948.01,N
11/16/2022,11:00,16991.86,12125.95,6535.03,11841.45,47494.28,N
11/16/2022,12:00,16088.89,11704.30,6576.36,11615.62,45985.17,N
11/16/2022,13:00,15450.70,11417.02,6668.16,11372.24,44908.12,N
11/16/2022,14:00,15020.87,11246.48,6690.34,11240.89,44198.58,N
11/16/2022,15:00,14704.40,11189.99,6686.11,11077.10,43657.60,N
11/16/2022,16:00,14617.48,11235.82,6590.00,10984.25,43427.54,N
11/16/2022,17:00,15032.78,11606.80,6533.10,11011.15,44183.83,N
11/16/2022,18:00,16109.78,12209.48,6478.23,11502.19,46299.68,N
11/16/2022,19:00,16754.91,12762.47,6498.85,11646.83,47663.06,N
11/16/2022,20:00,17007.00,12932.19,6559.57,11636.15,48134.92,N
11/16/2022,21:00,17141.36,12892.52,6691.44,11548.35,48273.66,N
11/16/2022,22:00,16697.81,12592.43,6736.75,11230.65,47257.65,N
11/16/2022,23:00,15919.55,12010.14,6844.68,10752.52,45526.90,N
11/16/2022,24:00,15245.12,11426.00,6844.16,10320.82,43836.11,N
11/15/2022,01:00,14795.11,9932.88,6819.56,9236.35,40783.91,N
11/15/2022,02:00,14581.35,9757.29,6752.85,9108.83,40200.32,N
11/15/2022,03:00,14507.88,9659.04,6820.68,9063.56,40051.16,N
11/15/2022,04:00,14660.87,9787.71,6669.49,9137.73,40255.80,N
11/15/2022,05:00,15208.57,10158.66,6649.71,9429.71,41446.65,N
11/15/2022,06:00,16309.04,11035.32,6883.49,10067.92,44295.77,N
11/15/2022,07:00,18004.71,12288.87,7368.52,10903.49,48565.60,N
11/15/2022,08:00,18709.26,12605.56,7255.11,11195.60,49765.52,N
11/15/2022,09:00,18662.08,12558.81,7069.44,11358.84,49649.16,N
11/15/2022,10:00,18563.60,12287.51,6931.91,11427.28,49210.30,N
11/15/2022,11:00,18287.03,11838.32,6946.08,11362.25,48433.68,N
11/15/2022,12:00,17869.62,11363.65,6748.40,11182.90,47164.57,N
11/15/2022,13:00,17599.30,10966.40,6658.17,10914.27,46138.15,N
11/15/2022,14:00,17155.23,10771.28,6610.49,10741.89,45278.89,N
11/15/2022,15:00,16741.98,10697.00,6506.10,10618.84,44563.93,N
11/15/2022,16:00,16460.39,10747.77,6500.85,10615.15,44324.16,N
11/15/2022,17:00,16901.75,11117.79,6613.94,10784.61,45418.10,N
11/15/2022,18:00,17982.19,11800.31,6722.53,11295.18,47800.21,N
11/15/2022,19:00,18565.57,12480.71,6843.05,11562.44,49451.77,N
11/15/2022,20:00,18432.42,12720.39,6956.57,11557.05,49666.44,N
11/15/2022,21:00,18261.23,12646.93,6957.61,11428.09,49293.86,N
11/15/2022,22:00,17674.88,12299.40,6863.58,11122.93,47960.79,N
11/15/2022,23:00,16734.18,11654.68,6663.64,10644.03,45696.52,N
11/15/2022,24:00,15966.41,11235.83,6588.70,10247.88,44038.83,N
11/14/2022,01:00,13569.16,9364.73,6683.52,8677.28,38294.69,N
11/14/2022,02:00,13402.77,9160.45,6564.03,8538.32,37665.57,N
11/14/2022,03:00,13365.36,8990.10,6425.83,8468.43,37249.73,N
11/14/2022,04:00,13407.73,8975.90,6472.96,8531.77,37388.36,N
11/14/2022,05:00,13781.21,9067.29,6538.99,8781.38,38168.87,N
11/14/2022,06:00,14713.90,9674.24,6654.55,9322.58,40365.27,N
